"S11 Log Mag"
"Frequency (Hz)","dB",
3844000000, -1.209843e+001,
3845000000, -1.213078e+001,
3846000000, -1.214851e+001,
3847000000, -1.217928e+001,
3848000000, -1.218727e+001,
3849000000, -1.222460e+001,
3850000000, -1.223252e+001,
3851000000, -1.224556e+001,
3852000000, -1.224308e+001,
3853000000, -1.223685e+001,
3854000000, -1.220595e+001,
3855000000, -1.218548e+001,
3856000000, -1.216796e+001,
3857000000, -1.214092e+001,
3858000000, -1.211992e+001,
3859000000, -1.209858e+001,
3860000000, -1.207911e+001,
3861000000, -1.206055e+001,
3862000000, -1.205167e+001,
3863000000, -1.203886e+001,
3864000000, -1.202841e+001,
3865000000, -1.202449e+001,
3866000000, -1.206029e+001,
3867000000, -1.205138e+001,
3868000000, -1.205144e+001,
3869000000, -1.206417e+001,
3870000000, -1.208216e+001,
3871000000, -1.209708e+001,
3872000000, -1.209209e+001,
3873000000, -1.210253e+001,
3874000000, -1.210807e+001,
3875000000, -1.211822e+001,
3876000000, -1.212562e+001,
3877000000, -1.214564e+001,
3878000000, -1.215826e+001,
3879000000, -1.216152e+001,
3880000000, -1.218284e+001,
3881000000, -1.218713e+001,
3882000000, -1.218915e+001,
3883000000, -1.219633e+001,
3884000000, -1.220729e+001,
3885000000, -1.222924e+001,
3886000000, -1.222758e+001,
3887000000, -1.222053e+001,
3888000000, -1.222204e+001,
3889000000, -1.222832e+001,
3890000000, -1.223681e+001,
3891000000, -1.222355e+001,
3892000000, -1.221935e+001,
3893000000, -1.221084e+001,
3894000000, -1.220281e+001,
3895000000, -1.220538e+001,
3896000000, -1.218199e+001,
3897000000, -1.216716e+001,
3898000000, -1.216087e+001,
3899000000, -1.216772e+001,
3900000000, -1.216581e+001,
3901000000, -1.212974e+001,
3902000000, -1.212929e+001,
3903000000, -1.212952e+001,
3904000000, -1.211574e+001,
3905000000, -1.206987e+001,
3906000000, -1.205392e+001,
3907000000, -1.201192e+001,
3908000000, -1.202079e+001,
3909000000, -1.200688e+001,
3910000000, -1.199903e+001,
3911000000, -1.198346e+001,
3912000000, -1.197450e+001,
3913000000, -1.197194e+001,
3914000000, -1.196724e+001,
3915000000, -1.196332e+001,
3916000000, -1.195820e+001,
3917000000, -1.195814e+001,
3918000000, -1.195591e+001,
3919000000, -1.194535e+001,
3920000000, -1.193608e+001,
3921000000, -1.193414e+001,
3922000000, -1.193137e+001,
3923000000, -1.189994e+001,
3924000000, -1.188587e+001,
3925000000, -1.186716e+001,
