"S11 Log Mag"
"Frequency (Hz)","dB",
3849000000, -2.698837e+001,
3850000000, -2.705948e+001,
3851000000, -2.718218e+001,
3852000000, -2.727101e+001,
3853000000, -2.732983e+001,
3854000000, -2.731650e+001,
3855000000, -2.722773e+001,
3856000000, -2.710291e+001,
3857000000, -2.702080e+001,
3858000000, -2.684953e+001,
3859000000, -2.671735e+001,
3860000000, -2.657330e+001,
3861000000, -2.644087e+001,
3862000000, -2.632280e+001,
3863000000, -2.616364e+001,
3864000000, -2.602925e+001,
3865000000, -2.587856e+001,
3866000000, -2.574420e+001,
3867000000, -2.557011e+001,
3868000000, -2.541854e+001,
3869000000, -2.528454e+001,
3870000000, -2.514528e+001,
3871000000, -2.496763e+001,
3872000000, -2.482656e+001,
3873000000, -2.468881e+001,
3874000000, -2.460581e+001,
3875000000, -2.456649e+001,
3876000000, -2.446819e+001,
3877000000, -2.444845e+001,
3878000000, -2.440927e+001,
3879000000, -2.436863e+001,
3880000000, -2.437254e+001,
3881000000, -2.438479e+001,
3882000000, -2.433577e+001,
3883000000, -2.430452e+001,
3884000000, -2.430969e+001,
3885000000, -2.427740e+001,
3886000000, -2.422050e+001,
3887000000, -2.412780e+001,
3888000000, -2.405521e+001,
3889000000, -2.401851e+001,
3890000000, -2.396015e+001,
3891000000, -2.388842e+001,
3892000000, -2.382725e+001,
3893000000, -2.379675e+001,
3894000000, -2.372378e+001,
3895000000, -2.370469e+001,
3896000000, -2.366723e+001,
3897000000, -2.366948e+001,
3898000000, -2.367995e+001,
3899000000, -2.375663e+001,
3900000000, -2.378365e+001,
3901000000, -2.378408e+001,
3902000000, -2.381771e+001,
3903000000, -2.388025e+001,
3904000000, -2.383805e+001,
3905000000, -2.383123e+001,
3906000000, -2.382361e+001,
3907000000, -2.381656e+001,
3908000000, -2.382722e+001,
3909000000, -2.378998e+001,
3910000000, -2.381279e+001,
3911000000, -2.379553e+001,
3912000000, -2.372717e+001,
3913000000, -2.370165e+001,
3914000000, -2.361313e+001,
3915000000, -2.354334e+001,
3916000000, -2.345310e+001,
3917000000, -2.340705e+001,
3918000000, -2.330216e+001,
3919000000, -2.321447e+001,
3920000000, -2.314917e+001,
3921000000, -2.307439e+001,
3922000000, -2.302471e+001,
3923000000, -2.294929e+001,
