"S11 Log Mag"
"Frequency (Hz)","dB",
3859000000, -2.414573e+001,
3860000000, -2.407598e+001,
3861000000, -2.399458e+001,
3862000000, -2.391176e+001,
3863000000, -2.382569e+001,
3864000000, -2.372831e+001,
3865000000, -2.362448e+001,
3866000000, -2.353967e+001,
3867000000, -2.346483e+001,
3868000000, -2.339768e+001,
3869000000, -2.334934e+001,
3870000000, -2.329436e+001,
3871000000, -2.324923e+001,
3872000000, -2.320305e+001,
3873000000, -2.314957e+001,
3874000000, -2.308526e+001,
3875000000, -2.301892e+001,
3876000000, -2.294736e+001,
3877000000, -2.288075e+001,
3878000000, -2.281601e+001,
3879000000, -2.276244e+001,
3880000000, -2.272097e+001,
3881000000, -2.268785e+001,
3882000000, -2.267578e+001,
3883000000, -2.266905e+001,
3884000000, -2.266780e+001,
3885000000, -2.266515e+001,
3886000000, -2.266644e+001,
3887000000, -2.265793e+001,
3888000000, -2.264200e+001,
3889000000, -2.262442e+001,
3890000000, -2.259621e+001,
3891000000, -2.258104e+001,
3892000000, -2.255682e+001,
3893000000, -2.253637e+001,
3894000000, -2.251099e+001,
3895000000, -2.249291e+001,
3896000000, -2.245994e+001,
3897000000, -2.241631e+001,
3898000000, -2.237123e+001,
3899000000, -2.230403e+001,
3900000000, -2.223234e+001,
3901000000, -2.216443e+001,
3902000000, -2.207794e+001,
3903000000, -2.198388e+001,
3904000000, -2.189446e+001,
3905000000, -2.180988e+001,
3906000000, -2.172470e+001,
3907000000, -2.165514e+001,
3908000000, -2.157412e+001,
3909000000, -2.149953e+001,
3910000000, -2.142636e+001,
3911000000, -2.134775e+001,
3912000000, -2.127012e+001,
3913000000, -2.120443e+001,
3914000000, -2.113343e+001,
3915000000, -2.108440e+001,
3916000000, -2.103501e+001,
3917000000, -2.100215e+001,
3918000000, -2.096649e+001,
3919000000, -2.093097e+001,
3920000000, -2.090424e+001,
3921000000, -2.087503e+001,
3922000000, -2.083664e+001,
3923000000, -2.080965e+001,
