"S11 Log Mag"
"Frequency (Hz)","dB",
3443000000, -1.158417e+000,
3444000000, -1.167354e+000,
3445000000, -1.168573e+000,
3446000000, -1.176082e+000,
3447000000, -1.179673e+000,
3448000000, -1.189606e+000,
3449000000, -1.183283e+000,
3450000000, -1.189083e+000,
3451000000, -1.181563e+000,
3452000000, -1.198666e+000,
3453000000, -1.201165e+000,
3454000000, -1.196905e+000,
3455000000, -1.218423e+000,
3456000000, -1.207501e+000,
3457000000, -1.208292e+000,
3458000000, -1.202026e+000,
3459000000, -1.221697e+000,
3460000000, -1.201487e+000,
3461000000, -1.215329e+000,
3462000000, -1.217265e+000,
3463000000, -1.213178e+000,
3464000000, -1.210856e+000,
3465000000, -1.213413e+000,
3466000000, -1.215429e+000,
3467000000, -1.206197e+000,
3468000000, -1.227920e+000,
3469000000, -1.209775e+000,
3470000000, -1.218890e+000,
3471000000, -1.234953e+000,
3472000000, -1.228514e+000,
3473000000, -1.238331e+000,
3474000000, -1.239566e+000,
3475000000, -1.246094e+000,
3476000000, -1.247613e+000,
3477000000, -1.246340e+000,
3478000000, -1.254019e+000,
3479000000, -1.247520e+000,
3480000000, -1.255728e+000,
3481000000, -1.266431e+000,
3482000000, -1.253464e+000,
3483000000, -1.265686e+000,
3484000000, -1.260597e+000,
3485000000, -1.256982e+000,
3486000000, -1.269912e+000,
3487000000, -1.261091e+000,
3488000000, -1.266505e+000,
3489000000, -1.262074e+000,
3490000000, -1.267323e+000,
3491000000, -1.258767e+000,
3492000000, -1.282226e+000,
3493000000, -1.267270e+000,
3494000000, -1.288128e+000,
3495000000, -1.274790e+000,
3496000000, -1.282300e+000,
3497000000, -1.284262e+000,
3498000000, -1.274526e+000,
3499000000, -1.275743e+000,
3500000000, -1.283393e+000,
3501000000, -1.293614e+000,
3502000000, -1.293361e+000,
3503000000, -1.298104e+000,
3504000000, -1.295854e+000,
3505000000, -1.311831e+000,
3506000000, -1.309643e+000,
3507000000, -1.319274e+000,
3508000000, -1.315444e+000,
3509000000, -1.322963e+000,
3510000000, -1.324937e+000,
3511000000, -1.325557e+000,
3512000000, -1.333319e+000,
3513000000, -1.322855e+000,
3514000000, -1.333801e+000,
3515000000, -1.343752e+000,
3516000000, -1.341557e+000,
3517000000, -1.349526e+000,
3518000000, -1.331897e+000,
3519000000, -1.348162e+000,
3520000000, -1.346330e+000,
3521000000, -1.350500e+000,
3522000000, -1.346071e+000,
3523000000, -1.339873e+000,
3524000000, -1.361601e+000,
3525000000, -1.339361e+000,
3526000000, -1.363408e+000,
3527000000, -1.357952e+000,
3528000000, -1.341751e+000,
3529000000, -1.378378e+000,
3530000000, -1.353527e+000,
3531000000, -1.364911e+000,
3532000000, -1.362418e+000,
3533000000, -1.368229e+000,
3534000000, -1.370466e+000,
3535000000, -1.376343e+000,
3536000000, -1.372530e+000,
3537000000, -1.370119e+000,
3538000000, -1.366949e+000,
3539000000, -1.366361e+000,
3540000000, -1.363150e+000,
3541000000, -1.363619e+000,
3542000000, -1.360877e+000,
3543000000, -1.360328e+000,
3544000000, -1.361069e+000,
3545000000, -1.371295e+000,
3546000000, -1.372317e+000,
3547000000, -1.369405e+000,
3548000000, -1.368947e+000,
3549000000, -1.378519e+000,
3550000000, -1.371704e+000,
3551000000, -1.383723e+000,
3552000000, -1.388611e+000,
3553000000, -1.394765e+000,
3554000000, -1.409822e+000,
3555000000, -1.414024e+000,
3556000000, -1.423009e+000,
3557000000, -1.424440e+000,
3558000000, -1.445165e+000,
3559000000, -1.438899e+000,
3560000000, -1.445997e+000,
3561000000, -1.455622e+000,
3562000000, -1.459523e+000,
3563000000, -1.457647e+000,
3564000000, -1.463821e+000,
3565000000, -1.459277e+000,
3566000000, -1.468089e+000,
3567000000, -1.476700e+000,
3568000000, -1.481872e+000,
3569000000, -1.481889e+000,
3570000000, -1.482490e+000,
3571000000, -1.490597e+000,
3572000000, -1.488544e+000,
3573000000, -1.497001e+000,
3574000000, -1.488928e+000,
3575000000, -1.505104e+000,
3576000000, -1.517530e+000,
3577000000, -1.523080e+000,
3578000000, -1.508534e+000,
3579000000, -1.512603e+000,
3580000000, -1.513709e+000,
3581000000, -1.508496e+000,
3582000000, -1.524192e+000,
3583000000, -1.509096e+000,
3584000000, -1.518964e+000,
3585000000, -1.496999e+000,
3586000000, -1.504182e+000,
3587000000, -1.505114e+000,
3588000000, -1.523847e+000,
3589000000, -1.503056e+000,
3590000000, -1.499420e+000,
3591000000, -1.502621e+000,
3592000000, -1.500723e+000,
3593000000, -1.506241e+000,
3594000000, -1.502219e+000,
3595000000, -1.506371e+000,
3596000000, -1.510869e+000,
3597000000, -1.515980e+000,
3598000000, -1.516514e+000,
3599000000, -1.520869e+000,
3600000000, -1.524376e+000,
3601000000, -1.532220e+000,
3602000000, -1.533083e+000,
3603000000, -1.544038e+000,
3604000000, -1.549323e+000,
3605000000, -1.554420e+000,
3606000000, -1.560688e+000,
3607000000, -1.572655e+000,
3608000000, -1.573059e+000,
3609000000, -1.570957e+000,
3610000000, -1.583243e+000,
3611000000, -1.587452e+000,
3612000000, -1.579795e+000,
3613000000, -1.572695e+000,
3614000000, -1.592920e+000,
3615000000, -1.580177e+000,
3616000000, -1.599291e+000,
3617000000, -1.606397e+000,
3618000000, -1.588128e+000,
3619000000, -1.614139e+000,
3620000000, -1.611863e+000,
3621000000, -1.609591e+000,
3622000000, -1.606150e+000,
3623000000, -1.608509e+000,
3624000000, -1.615329e+000,
3625000000, -1.622545e+000,
3626000000, -1.610683e+000,
3627000000, -1.622950e+000,
3628000000, -1.619975e+000,
3629000000, -1.631416e+000,
3630000000, -1.627093e+000,
3631000000, -1.623263e+000,
3632000000, -1.635509e+000,
3633000000, -1.624360e+000,
3634000000, -1.634964e+000,
3635000000, -1.618267e+000,
3636000000, -1.628378e+000,
3637000000, -1.620354e+000,
3638000000, -1.618113e+000,
3639000000, -1.626595e+000,
3640000000, -1.614228e+000,
3641000000, -1.622919e+000,
3642000000, -1.637167e+000,
3643000000, -1.625460e+000,
3644000000, -1.619370e+000,
3645000000, -1.617371e+000,
3646000000, -1.624041e+000,
3647000000, -1.629296e+000,
3648000000, -1.627739e+000,
3649000000, -1.640875e+000,
3650000000, -1.638890e+000,
3651000000, -1.628017e+000,
3652000000, -1.652078e+000,
3653000000, -1.654738e+000,
3654000000, -1.670945e+000,
3655000000, -1.667589e+000,
3656000000, -1.666448e+000,
3657000000, -1.675781e+000,
3658000000, -1.666729e+000,
3659000000, -1.679082e+000,
3660000000, -1.680013e+000,
3661000000, -1.679998e+000,
3662000000, -1.672057e+000,
3663000000, -1.681356e+000,
3664000000, -1.681680e+000,
3665000000, -1.686555e+000,
3666000000, -1.685598e+000,
3667000000, -1.688021e+000,
3668000000, -1.701188e+000,
3669000000, -1.701636e+000,
3670000000, -1.710378e+000,
3671000000, -1.693784e+000,
3672000000, -1.705820e+000,
3673000000, -1.715579e+000,
3674000000, -1.722122e+000,
3675000000, -1.718500e+000,
3676000000, -1.729863e+000,
3677000000, -1.727608e+000,
3678000000, -1.722741e+000,
3679000000, -1.729646e+000,
3680000000, -1.723323e+000,
3681000000, -1.746147e+000,
3682000000, -1.740922e+000,
3683000000, -1.730331e+000,
3684000000, -1.731017e+000,
3685000000, -1.735165e+000,
3686000000, -1.735492e+000,
3687000000, -1.729285e+000,
